MemberList,Uin,UserName,NickName,HeadImgUrl,ContactFlag,MemberCount,RemarkName,HideInputBarFlag,Sex,Signature,VerifyFlag,OwnerUin,PYInitial,PYQuanPin,RemarkPYInitial,RemarkPYQuanPin,StarFriend,AppAccountFlag,Statues,AttrStatus,Province,City,Alias,SnsFlag,UniFriend,DisplayName,ChatRoomId,KeyWord,EncryChatRoomId,IsOwner
[],0,@6c88347e5817c08183ec74942eaede76,王霸胆英语,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671114037&username=@6c88347e5817c08183ec74942eaede76&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,比中国老师更懂英语，比外国老师更懂中国人。,24,0,WBDYY,wangbadanyingyu,,,0,0,0,0,福建,厦门,,0,0,,0,gh_,,0
[],0,@6476af46b1115371045a5db2db714d89,信托圈,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671114046&username=@6476af46b1115371045a5db2db714d89&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,【信托圈 ID：xintuoquan】创设于2013年1月。关注资产管理行业的江湖人、江湖事。,24,0,XTJ,xintuojuan,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@00e940cdb6d82ae6a1029d755b2b0976,MEMS,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671115813&username=@00e940cdb6d82ae6a1029d755b2b0976&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,中国首家MEMS咨询服务平台——麦姆斯咨询（MEMS Consulting）,8,0,MEMS,MEMS,,,0,0,0,0,上海,长宁,,0,0,,0,gh_,,0
[],0,@4e3a5290f67bad6c3783c8ad10b74450,IBM云计算,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671121896&username=@4e3a5290f67bad6c3783c8ad10b74450&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,欢迎了解IBM云计算产品，包括私有云、公有云、混合云、基础设施即服务(IaaS)、开发执行即服务(PaaS)、商务应用(SaaS)，以及云咨询、云安全等。若蒙垂青，请把IBM云计算推荐给身边伙伴们 :),24,0,IBMYJS,IBMyunjisuan,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@a147cad3de6c3471abda7127d47ef8fc,集智AI学园,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671122609&username=@a147cad3de6c3471abda7127d47ef8fc&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,集智AI学园是集智俱乐部重点打造的 一个品牌，致力于为人工智能爱好者、工程师、科学家、风险投资人、创业者等提供多层次、宽领域、重实践的有关人工智能（AI）科技最新进展，以及科技人文等方面的系统性课程以及定制化的咨询服务。,24,0,JZAIXY,jizhiAIxueyuan,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@8963d34aafc3d4809ca94b3837cf1caa,PowerPivot工坊,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671122782&username=@8963d34aafc3d4809ca94b3837cf1caa&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,提供Power Pivot，Power Query等Power BI技术相关文章，培训咨询等服务。,24,0,POWERPIVOTGF,PowerPivotgongfang,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@3647592b6d23fb75eb8335ee90347fab,脑人言,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671123774&username=@3647592b6d23fb75eb8335ee90347fab&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,一群青年脑科学科研工作者组成的团队，希望能做一些有趣而严谨的原创科普，帮助大家更好的了解脑、保护脑；同时也希望能追踪科技前沿，讨论如何模拟脑。关注领域：神经科学、认知科学、脑机接口和人工智能。,8,0,NRY,naorenyan,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@a0f7cb80ecdb04463f8a98961feb5429,科锐国际,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671126607&username=@a0f7cb80ecdb04463f8a98961feb5429&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,科锐国际是领先的以技术驱动的人力资源整体解决方案提供商，以及中国首家登陆A股的人力资源服务企业，提供中高端人才访寻、招聘流程外包、灵活用工、招聘培训、智库专家等解决方案，以及在线猎头、互联网+灵活用工、SaaS简历及薪酬管理等技术平台。,24,0,KRGJ,keruiguoji,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@70e08db4bc44c557745d62394c9c0595,学会如何学习,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671128838&username=@70e08db4bc44c557745d62394c9c0595&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,Coursera 人气课程《学会如何学习》与《Mindshift》，与 Barbara Oakley 教授、Terry sejnowski教授一起，改变思维模式，重塑人生。,8,0,XHRHXX,xuehuiruhexuexi,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@53b3e25963cd79d091800921d7b968a1,逻格斯说法,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671132627&username=@53b3e25963cd79d091800921d7b968a1&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,理性、契约、实证。,8,0,LGSSF,luogesishuofa,,,0,0,0,0,上海,长宁,,0,0,,0,gh_,,0
[],0,@aeac9c0ec5c35f72eac31e2fc456e4b8,集智俱乐部,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671134002&username=@aeac9c0ec5c35f72eac31e2fc456e4b8&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,本公众号主要关注复杂性科学与人工智能的前沿进展、经典书籍与最新文献，同时也发布集智俱乐部、集智AI学园举办的各类讲座、课程等活动相关信息。,24,0,JZJYB,jizhijuyuebu,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@a5b39853440a2c97a97072c8bcc53f95,童哲,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671134103&username=@a5b39853440a2c97a97072c8bcc53f95&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,一个老师，教物理和数学，还创办了万门大学。爱吃拉面喝东方树叶。,24,0,TZ,tongzhe,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@ece3b8d790241d12039b2a66fb50fbbf,数据小魔方,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671134643&username=@ece3b8d790241d12039b2a66fb50fbbf&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,专注于数据可视化及商务智能的原创技能分享平台！,8,0,SJXMF,shujuxiaomofang,,,0,0,0,0,辽宁,大连,,0,0,,0,gh_,,0
[],0,@0988e29f3e955eb2e48c16669c52c459,Python程序员,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671136515&username=@0988e29f3e955eb2e48c16669c52c459&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,最专业的Python社区，有每日推送，免费电子书，真人辅导，资源下载，各类工具。我已委托“维权骑士”（rightknights.com）为我的文章进行维权行动,8,0,PYTHONCXY,Pythonchengxuyuan,,,0,0,0,0,湖北,武汉,,0,0,,0,gh_,,0
[],0,@2c9de963b92867620b9dfb4e5a0605ab,中国社科院民族学与人类学研究所,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671149907&username=@2c9de963b92867620b9dfb4e5a0605ab&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,中国社会科学院民族学与人类学研究所官方微信公众平台,24,0,ZGSKYMZXYRLXYJS,zhongguoshekeyuanminzuxueyurenleixueyanjiusuo,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@13dff2ed1b361b688dea3e567d94b544,民族研究ENS,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671149915&username=@13dff2ed1b361b688dea3e567d94b544&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,"《民族研究》（Ethno-National Studies, ENS）是中国社会科学院民族学与人类学研究所主办的有关民族研究的综合性学术理论刊物，是从事民族研究、教学和工作，以及对民族问题有兴趣的学人发表研究成果、开展学术讨论的园地。",24,0,MZYJENS,minzuyanjiuENS,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@fb5e6a3229d849270bb650c60e689a7f,清华社会学,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671149922&username=@fb5e6a3229d849270bb650c60e689a7f&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,清华大学社会学系致力于面对中国社会的真问题，立足中国社会转型的实践，深入探索中国社会的内在结构和运作逻辑，努力创建中国本土化社会学理论体系，积极提供推动社会进步的社会学知识。,24,0,QHSHX,qinghuashehuixue,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@e9ebe242ecce36dcc87fb080322fbd29,Call4Papers,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671150640&username=@e9ebe242ecce36dcc87fb080322fbd29&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,致力于帮助所有科研人员发表学术论文，向大家及时提供各领域知名会议的deadline以及期刊的约稿信息,8,0,CALL4PAPERS,Call4Papers,,,0,0,0,0,湖南,长沙,,0,0,,0,gh_,,0
[],0,@a1570914301a0dedc9247292a9ad4b91,人工智能爱好者社区,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671150710&username=@a1570914301a0dedc9247292a9ad4b91&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,专注人工智能、人脸识别、自然语言处理、图形识别等顶尖技术前沿科技成果研究、实战技巧。立即关注，掌握人工智能最新资讯与成果。,24,0,RGZNAHZSO,rengongzhinengaihaozhesheou,,,0,0,0,0,上海,浦东新区,,0,0,,0,gh_,,0
[],0,@38668938a92a51781fdf1341012d15cb,hanniman,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671154884&username=@38668938a92a51781fdf1341012d15cb&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,前TX产品经理，现图灵机器人-人才战略官，公众号/知乎/在行ID“hanniman”，饭团“AI产品经理大本营”（行业内第一个AI产品经理的成长交流社区），分享人工智能相关的原创干货。,8,0,HANNIMAN,hanniman,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@64f29de32fc4ea1b248c04588ffc16a0,POINT小数点数据,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671154954&username=@64f29de32fc4ea1b248c04588ffc16a0&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,POINT小数点助您“数据驱动业务发展”,24,0,POINTXSDSJ,POINTxiaoshudianshuju,,,0,0,0,0,上海,徐汇,,0,0,,0,gh_,,0
[],0,@0fceba78db34733fa3adccde5770216e,腾讯指数服务号,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671154971&username=@0fceba78db34733fa3adccde5770216e&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,腾讯指数唯一官方服务号,24,0,TXZSFWH,tengxunzhishufuwuhao,,,0,0,0,0,,,,0,0,,0,gh_,,0
[],0,@fe933797cb2eb1ee11bff023caf9509b,雅马哈乐器音响,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671159360&username=@fe933797cb2eb1ee11bff023caf9509b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,雅马哈作为全球广受欢迎的乐器与音响制造商，始终以声音?音乐为原点培育技术与感染力，与全世界人民共同创造全新的感动和丰富的文化。,24,0,YMHYQYX,yamahayueqiyinxiang,,,0,0,0,0,上海,杨浦,,0,0,,0,gh_,,0
[],0,@0307144a8a37295c8ea2639135fc9f8a,S-Tech,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671160125&username=@0307144a8a37295c8ea2639135fc9f8a&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,腾讯研究院旗下的社科类研究平台，让学术有温度，让研究有味道。What's your society? Find yourself.,8,0,STECH,STech,,,0,0,0,0,,,,0,0,,0,gh_,,0
[],0,@6b04e3b9af642ea440945b0144ed1d40,浙大艺术沙龙,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671161021&username=@6b04e3b9af642ea440945b0144ed1d40&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,浙江大学艺术学系官方信息发布平台。介绍和发布浙江大学与海内外学界艺术、艺术史与考古领域的研究、创作、展览等相关学术信息。,8,0,ZDYSSL,zhedayishushalong,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@87d24b4e06ac7d579f32070e2aa0d067,NLPJob,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671161304&username=@87d24b4e06ac7d579f32070e2aa0d067&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,"NLPJob &amp; 52NLP &amp; 课程图谱三合一; NLPJob中英双语聊天机器人""无名(Nameless)""；普通聊天请直接输入中英文，使用中英翻译机器人，请输入 #待翻译内容",8,0,NLPJOB,NLPJob,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@7527ca3d4da780300368de764b4c038e,牛衣古柳,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671164050&username=@7527ca3d4da780300368de764b4c038e&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,用python爬虫玩点好玩的； 用可视化看见不一样的内容。,8,0,NYGL,niuyiguliu,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@e4ad182c52676eac6ff6d630deb96918,网易产品发展部,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671175442&username=@e4ad182c52676eac6ff6d630deb96918&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,网易杭州研究院产品发展部官方微信账号,24,0,WYCPFZB,wangyichanpinfazhanbu,,,0,0,0,0,浙江,杭州,,0,0,,0,gh_,,0
[],0,@debcbb7990647e96ffde6776b721d1dc,米粉卡社区,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671175637&username=@debcbb7990647e96ffde6776b721d1dc&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,中国电信运营商携手小米推出的运营商专属联名卡，随时随地享受米粉提供的精彩服务。,24,0,MFKSO,mifenkasheou,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@edaafa32ad49427ce8f6307b62f9432f,和多号,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671176936&username=@edaafa32ad49427ce8f6307b62f9432f&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,一张sim卡，多个号码。副号可随时开机/关机。主副号同时在线，自由切换虚拟副号。,24,0,HDH,heduohao,,,0,0,0,0,广东,广州,,0,0,,0,gh_,,0
[],0,@f0944b45e8b9716ceb1ef20f88e41168,小米移动,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671178814&username=@f0944b45e8b9716ceb1ef20f88e41168&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,小米移动，去掉复杂的套餐，价格透明实惠；办卡缴费全都网上搞定。任我行、吃到饱，总有一款适合你。,24,0,XMYD,xiaomiyidong,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@150cc60a1c235adf7180fb6547f46252,短史记,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671179009&username=@150cc60a1c235adf7180fb6547f46252&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,腾讯新闻原创栏目《短史记》，疑今察古，鉴往知来。,8,0,DSJ,duanshiji,,,0,0,0,0,,,,0,0,,0,gh_,,0
[],0,@80380decbeb608b86e6b2aa5cf19339f,时代学者,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671179410&username=@80380decbeb608b86e6b2aa5cf19339f&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,感恩时代，致敬学者。时代学者是一个致力于学术招聘服务的平台，也是一个汇聚学者人文情怀的平台。,24,0,SDXZ,shidaixuezhe,,,0,0,0,0,上海,徐汇,,0,0,,0,gh_,,0
[],0,@ad57391285b8c8c5f3349f77749d6641,湾区日报,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671186278&username=@ad57391285b8c8c5f3349f77749d6641&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,立足美国湾区，关注创业、互联网和计算机技术。每天推送5篇精选的英文文章。湾区日报 iOS 与 Android App，针对手机屏幕优化阅读，每天阅读，每天进步一点点：https://wanqu.co/app,8,0,WORB,wanouribao,,,0,0,0,0,California,San Francisco,,0,0,,0,gh_,,0
[],0,@3d49bd93c40727db97401cad022c7f44,腾讯安全联合实验室,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671190196&username=@3d49bd93c40727db97401cad022c7f44&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,为了体系性解决移动互联时代的连接安全，腾讯安全联合各方实力，建立七大实验室，针对性解决各领域安全问题，彼此协作、联合对外解决系统性安全问题。,24,0,TXAQLHSYS,tengxunanquanlianheshiyanshi,,,0,0,0,0,,,,0,0,,0,gh_,,0
[],0,@81a709994b9458ac4d18c2e5962088b9,正宗好PT,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671190228&username=@81a709994b9458ac4d18c2e5962088b9&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,"手动杀毒辅助工具PowerTool作者的公众号，不定期更新安全信息技术和PT的更新情况。 这里已经有上百位小伙伴一起爱智求真，Let's think bad, do good。",8,0,ZZHPT,zhengzonghaoPT,,,0,0,0,0,上海,浦东新区,,0,0,,0,gh_,,0
[],0,@5fb56c3e898b7e8089d67b03beef3b50,懒人在思考,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671190236&username=@5fb56c3e898b7e8089d67b03beef3b50&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,本懒号主要关注点：隐私、攻击、安全开发。从我们这，你至少可以知道当下黑客世界的另类视角。By 余弦@LanT34m,8,0,LRZSK,lanrenzaisaikao,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@516669480a6e50982b562928f171956b,安在,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671190255&username=@516669480a6e50982b562928f171956b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,人物、热点、互动、传播，有内涵的信息安全新媒体。,24,0,AZ,anzai,,,0,0,0,0,上海,长宁,,0,0,,0,gh_,,0
[],0,@d1d94710bd30436486604590cd37bf8f,绿盟科技,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671190261&username=@d1d94710bd30436486604590cd37bf8f&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,绿盟科技 官方微信,24,0,LMKJ,lumengkeji,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@9fad3b90684f3331293880c955e8e793,大数据与机器学习文摘,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671192862&username=@9fad3b90684f3331293880c955e8e793&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,分享大数据技术相关文章和资源,8,0,DSJYJQXXWZ,dashujuyujiqixuexiwenzhai,,,0,0,0,0,上海,嘉定,,0,0,,0,gh_,,0
[],0,@ac3b41f7f3cf16e5fd4f5ee66321944e,前端大全,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671192867&username=@ac3b41f7f3cf16e5fd4f5ee66321944e&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,分享 Web 前端相关的技术文章、工具资源、精选课程、热点资讯,8,0,QDDQ,qianduandaquan,,,0,0,0,0,上海,徐汇,,0,0,,0,gh_,,0
[],0,@427141f3a279cbc342ce873a94fd327b,数据分析与开发,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671192873&username=@427141f3a279cbc342ce873a94fd327b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,伯乐在线旗下账号，分享数据分析与开发相关技术文章、教程、工具。,8,0,SJFXYKF,shujufenxiyukaifa,,,0,0,0,0,上海,奉贤,,0,0,,0,gh_,,0
[],0,@f70d77cee2f014e92bf62babfad94dcb,设计的那些事,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671192878&username=@f70d77cee2f014e92bf62babfad94dcb&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,分享精选的设计相关文章、案例和行业动态。同时，也会不定期推荐高薪职位和设计相关的优秀工具。,8,0,SJDNXS,shejidenaxieshi,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@57f62b0fb88fb9b9dcebe4eb0296e19a,UI设计达人,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671192883&username=@57f62b0fb88fb9b9dcebe4eb0296e19a&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,分享 UI 设计精选文章、案例、行业趋势、课程和书籍。,8,0,UISJDR,UIshejidaren,,,0,0,0,0,上海,徐汇,,0,0,,0,gh_,,0
[],0,@ed2c12f89edb89b2c0d2c01fcc258460,讯飞开放平台,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=650917246&username=@ed2c12f89edb89b2c0d2c01fcc258460&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,以语音技术为核心的人工智能开放平台，访问[xfyun.cn]免费接入各类云端人工智能技术服务。  关注讯飞开放平台服务号：①随时查看应用数据、跟进审核进度②获取最新技术干货、了解讯飞先锋科技③各类技术问题答疑、业务需求初步对接。,24,0,XFKFPT,xunfeikaifangpingtai,,,0,0,0,0,安徽,,,0,0,,0,gh_,,0
[],0,@caa98af44c67c0323966588f89202003,AI研究所,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671193182&username=@caa98af44c67c0323966588f89202003&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,为人工智能从业者打造全生态链路供需平台，更有大咖专访、人工智能公开课等精彩内容,24,0,AIYJS,AIyanjiusuo,,,0,0,0,0,安徽,合肥,,0,0,,0,gh_,,0
[],0,@192a1159337000b6cf4b0b6e0e13d549,SIGMA适马,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=670731319&username=@192a1159337000b6cf4b0b6e0e13d549&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,查询适马专业且丰富的产品线，了解最新的活动及促销信息，享受适马会员特权,8,0,SIGMAKM,SIGMAkuoma,,,0,0,0,0,上海,长宁,,0,0,,0,gh_,,0
[],0,@e904b14cd3fc58a3f81d1d6e36b3b11b,CSDN企业招聘,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671198189&username=@e904b14cd3fc58a3f81d1d6e36b3b11b&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,CSDN JOB，旨在为中国IT专业人员提供更广泛、更优质的学习内容，助你轻松玩转IT！,24,0,CSDNQYZP,CSDNqiyezhaopin,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@e5b422b909808011193746628550f783,腾云,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671199489&username=@e5b422b909808011193746628550f783&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,Technology is the new sexy.,24,0,TY,tengyun,,,0,0,0,0,广东,深圳,,0,0,,0,gh_,,0
[],0,@14db5d8fe455d4612cca58bdcec6287c,百分之六心理研究,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671201264&username=@14db5d8fe455d4612cca58bdcec6287c&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,科学心理学，让生活更美好！,8,0,BFZLXLYJ,baifenzhiliuxinliyanjiu,,,0,0,0,0,陕西,西安,,0,0,,0,gh_,,0
[],0,@1fb16befaad8d83fd60cdf8fa5cbbeb4,Microsoft云科技,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671204773&username=@1fb16befaad8d83fd60cdf8fa5cbbeb4&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,【Microsoft云科技】是面向开发者的微软云计算官方公众号，为每个想要转型云的企业与热爱学习云技术的开发者，提供深入浅出手把手的部署教程，分享最火的人工智能、机器学习、物联网等开发教学。让我们带您进入Azure云的世界，翱翔云端！,24,0,MICROSOFTYKJ,Microsoftyunkeji,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@a08c26dc1e6afd7efdfb27b0999a330d,Amazfit,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671205697&username=@a08c26dc1e6afd7efdfb27b0999a330d&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,Amazfit官方微信订阅号,8,0,AMAZFIT,Amazfit,,,0,0,0,0,北京,海淀,,0,0,,0,gh_,,0
[],0,@9cfd805993254accd6bd062a57b705d1,美丽科学BOS,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671212375&username=@9cfd805993254accd6bd062a57b705d1&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,1,0,,0,0,发现科学之美,24,0,MLKXBOS,meilikexueBOS,,,0,0,0,0,安徽,合肥,,0,0,,0,gh_,,0
[],0,@3b908e78470ed7098d77a605ff4694ad,MicroUX,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671213175&username=@3b908e78470ed7098d77a605ff4694ad&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,微交互，细节设计成就卓越产品,8,0,MICROUX,MicroUX,,,0,0,0,0,北京,朝阳,,0,0,,0,gh_,,0
[],0,@719a185e8a5f576cf5f76869d2928e68,弗雷赛斯,/cgi-bin/mmwebwx-bin/webwxgeticon?seq=671215554&username=@719a185e8a5f576cf5f76869d2928e68&skey=@crypt_e5fa4716_c7ecc4b9880fc662d28c35f0c1cc5ddd,3,0,,0,0,Freescience是浙江大学医学院几个硕博士发起创建的非盈利组织，旨在最广泛分享有价值的科研技能和知识；FreeScience的宗旨：“科学自由分享、人人平等，共求真理”。,24,0,FLSS,fuleisaisi,,,0,0,0,0,浙江,宁波,,0,0,,0,gh_,,0
